customer_id,segment_name,recency_days,frequency,monetary_value,R_Score,F_Score,M_Score,RFM_Score,ticket_count,avg_resolution_hours,avg_sentiment_score,reopened_tickets,return_rate,email_opens_30d,campaign_clicks_30d,engagement_score,category_diversity,loyalty_tier,avg_discount_pct
CUST01410,High Value Unhappy,59,9,6311.650000000001,3,5,5,13,1,18.6,0.33,0,0,2,0,2,6,No Tier,0.39111111111111113
CUST01411,Champions,36,7,4800.9400000000005,4,5,5,14,2,30.75,-0.22,1,0,0,0,0,4,No Tier,0.36428571428571427
CUST01412,Discount Sensitive,151,1,348.68,2,1,1,4,0,0,0,0,0,0,0,0,1,No Tier,0.34
CUST01413,Dormant,294,1,623.43,1,1,1,3,0,0,0,0,0,1,0,1,1,No Tier,0.2
CUST01414,Loyal Customers,51,5,3205.99,3,4,4,11,2,23.4,-0.74,0,0,2,1,3,4,Silver,0.22000000000000003
CUST01415,Regular Customers,54,2,1153.7,3,2,1,6,0,0,0,0,0,6,0,6,2,No Tier,0.315
CUST01416,Champions,19,7,4723.1900000000005,4,5,4,13,5,22.06,-0.386,1,0.42857142857142855,6,2,8,5,Gold,0.21714285714285714
CUST01417,At Risk,209,7,3650.18,1,5,4,10,2,9.25,-0.23,0,0,0,0,0,4,No Tier,0.27714285714285714
CUST01418,Dormant,236,2,1190.06,1,2,2,5,0,0,0,0,0,9,1,10,2,Gold,0.42500000000000004
CUST01419,Regular Customers,51,4,2614.52,3,3,3,9,0,0,0,0,0,1,0,1,2,No Tier,0.2875
CUST01420,Champions,6,5,4651.29,5,4,4,13,1,28.2,0.21,0,0,3,1,4,5,No Tier,0.324
CUST01421,Regular Customers,106,1,1155.37,3,1,1,5,1,1,-0.54,0,1,0,0,0,1,No Tier,0.25
CUST01422,Loyal Customers,27,5,2562.66,4,4,3,11,1,34.6,-0.87,0,0.2,3,0,3,3,Silver,0.19
CUST01423,Regular Customers,8,4,2782.71,5,3,3,11,0,0,0,0,0,0,0,0,3,Silver,0.23
CUST01424,Discount Sensitive,20,2,3009.8599999999997,4,2,3,9,0,0,0,0,0,0,0,0,1,Gold,0.405
CUST01425,Regular Customers,108,1,1148.76,3,1,1,5,0,0,0,0,0,3,1,4,1,Silver,0.32
CUST01426,Regular Customers,12,3,2149.37,5,3,3,11,0,0,0,0,0,0,0,0,3,No Tier,0.27666666666666667
CUST01427,Champions,22,8,5054.69,4,5,5,14,4,24.174999999999997,-0.595,0,0.125,5,2,7,4,Gold,0.39
CUST01428,Discount Sensitive,24,3,1588.9099999999999,4,3,2,9,1,26.8,-0.87,0,0.3333333333333333,5,1,6,3,No Tier,0.37666666666666665
CUST01429,Champions,38,8,5236.96,4,5,5,14,3,25.5,-0.623333333,0,0.125,8,2,10,4,No Tier,0.36625
CUST01430,Regular Customers,44,4,2702.2,3,3,3,9,3,22.96666666666667,-0.166666667,1,0.25,0,0,0,3,Silver,0.265
CUST01431,Regular Customers,72,2,2482.59,3,2,3,8,1,18.3,-0.48,0,0.5,5,1,6,2,Silver,0.16999999999999998
CUST01432,Regular Customers,162,3,1075.54,2,3,1,6,1,18.3,0.39,0,0,0,0,0,2,No Tier,0.20666666666666667
CUST01433,Discount Sensitive,168,4,2386.67,2,3,3,8,1,28.5,-0.82,0,0.25,0,0,0,3,Gold,0.37
CUST01434,Champions,38,7,3210.12,4,5,4,13,2,7.300000000000001,-0.7,1,0.14285714285714285,0,0,0,3,No Tier,0.43
CUST01435,Dormant,246,1,2210.82,1,1,3,5,0,0,0,0,0,0,0,0,1,Gold,0.12
CUST01436,Regular Customers,59,3,2890.83,3,3,3,9,0,0,0,0,0,5,1,6,2,Silver,0.3166666666666667
CUST01437,High Value Unhappy,306,5,4720.65,1,4,4,9,3,18.233333333333334,-0.49,1,0.2,0,0,0,3,Silver,0.196
CUST01438,Dormant,217,2,2087.95,1,2,2,5,0,0,0,0,0,3,0,3,2,No Tier,0.305
CUST01439,Champions,33,9,9011.16,4,5,5,14,2,37.599999999999994,-0.935,1,0,1,0,1,4,Silver,0.2
CUST01440,Champions,4,7,8208.3,5,5,5,15,3,34.1,-0.623333333,0,0.2857142857142857,0,0,0,3,No Tier,0.2385714285714286
CUST01441,Dormant,382,1,472.82,1,1,1,3,0,0,0,0,0,4,2,6,1,No Tier,0.38
CUST01442,Loyal Customers,54,5,3845.98,3,4,4,11,3,35.699999999999996,-0.556666667,0,0.2,3,1,4,3,Gold,0.184
CUST01443,Champions,27,7,6202.36,4,5,5,14,0,0,0,0,0,2,0,2,2,No Tier,0.26285714285714284
CUST01444,Discount Sensitive,92,2,1096.85,3,2,1,6,0,0,0,0,0,3,1,4,2,No Tier,0.375
CUST01445,High Value Unhappy,175,10,6651.53,2,5,5,12,1,18,-0.23,0,0.1,8,0,8,5,No Tier,0.316
CUST01446,Regular Customers,192,3,2796.4,2,3,3,8,0,0,0,0,0,0,0,0,3,Gold,0.11
CUST01447,Champions,10,6,3532.04,5,4,4,13,0,0,0,0,0.16666666666666666,5,0,5,5,Gold,0.23666666666666666
CUST01448,Dormant,293,2,1268.95,1,2,2,5,1,25.7,-1,1,0.5,0,0,0,2,Silver,0.325
CUST01449,Discount Sensitive,17,3,1448.54,5,3,2,10,1,21.2,-0.6,0,0,5,2,7,3,No Tier,0.35666666666666663
CUST01450,At Risk,186,6,3188.3,2,4,4,10,1,28.7,-1,0,0.16666666666666666,0,0,0,4,Silver,0.2633333333333333
CUST01451,Discount Sensitive,1,3,2778.46,5,3,3,11,1,16.1,-0.16,0,0,6,0,6,3,Gold,0.38666666666666666
CUST01452,High Value Unhappy,176,4,5779.52,2,3,5,10,0,0,0,0,0,4,0,4,4,Platinum,0.205
CUST01453,At Risk,142,4,4084.96,2,3,4,9,1,1,0.66,0,0,2,1,3,4,No Tier,0.295
CUST01454,Discount Sensitive,16,5,2872.15,5,4,3,12,1,32.3,-0.85,1,0,4,2,6,4,No Tier,0.33999999999999997
CUST01455,Dormant,395,3,1376.1200000000001,1,3,2,6,1,9.6,0.62,0,0,5,0,5,3,Gold,0.37000000000000005
CUST01456,New Customers,12,2,1988.42,5,2,2,9,1,12.7,0.22,0,0,1,0,1,2,Silver,0.175
CUST01457,High Value Unhappy,308,4,4798.75,1,3,5,9,0,0,0,0,0,2,0,2,3,No Tier,0.3275
CUST01458,Regular Customers,112,1,1462.88,2,1,2,5,0,0,0,0,0,0,0,0,1,Silver,0.13
CUST01459,High Value Unhappy,44,7,5578.12,3,5,5,13,0,0,0,0,0,1,0,1,4,Silver,0.15285714285714286
CUST01460,Regular Customers,188,4,2187.99,2,3,3,8,1,4.6,0.65,0,0,0,0,0,4,No Tier,0.20750000000000002
CUST01461,Regular Customers,55,4,3000.34,3,3,3,9,0,0,0,0,0,0,0,0,4,Silver,0.27
CUST01462,Regular Customers,30,3,1037.9,4,3,1,8,0,0,0,0,0,5,0,5,3,No Tier,0.25333333333333335
CUST01463,Dormant,416,2,987.71,1,2,1,4,1,26.6,-0.63,0,0.5,4,0,4,1,No Tier,0.3
CUST01464,High Value Unhappy,34,4,4338.4,4,3,4,11,0,0,0,0,0,9,3,12,3,Gold,0.22499999999999998
CUST01465,Discount Sensitive,44,3,963.97,3,3,1,7,0,0,0,0,0,0,0,0,2,No Tier,0.3833333333333333
CUST01466,Regular Customers,116,4,2864.6,2,3,3,8,2,1.65,-0.5,0,0.25,3,1,4,3,Silver,0.21250000000000002
CUST01467,Regular Customers,149,2,649.13,2,2,1,5,0,0,0,0,0,0,0,0,1,No Tier,0.29
CUST01468,Dormant,226,1,1034.31,1,1,1,3,0,0,0,0,0,0,0,0,1,No Tier,0.38
CUST01469,Regular Customers,18,4,2948.27,4,3,3,10,0,0,0,0,0,4,1,5,3,Silver,0.1775
CUST01470,Dormant,301,4,2987.34,1,3,3,7,2,20.65,-0.195,0,0,3,0,3,4,No Tier,0.325
CUST01471,At Risk,137,6,3471.86,2,4,4,10,3,19.833333333333332,-0.233333333,1,0,0,0,0,4,Silver,0.4066666666666667
CUST01472,Champions,22,9,5477.46,4,5,5,14,2,19.3,-0.2,0,0,2,1,3,5,Silver,0.3211111111111111
CUST01473,Champions,22,7,4402.66,4,5,4,13,0,0,0,0,0,2,1,3,4,Silver,0.24285714285714288
CUST01474,Regular Customers,121,2,959.29,2,2,1,5,2,30.700000000000003,-0.74,1,0.5,8,0,8,2,No Tier,0.205
CUST01475,Regular Customers,174,1,650.36,2,1,1,4,1,15.9,-0.42,0,0,0,0,0,1,No Tier,0.27
CUST01476,Regular Customers,187,3,1923.93,2,3,2,7,2,15.2,-0.41,1,0,0,0,0,3,Platinum,0.2066666666666667
CUST01477,Champions,25,7,4199.58,4,5,4,13,2,36.15,-0.73,1,0,4,2,6,3,Silver,0.31857142857142856
CUST01478,High Value Unhappy,100,5,5291.51,3,4,5,12,1,6.3,1,0,0,3,0,3,4,Silver,0.134
CUST01479,Champions,28,6,4142.6,4,4,4,12,0,0,0,0,0,2,1,3,3,No Tier,0.35333333333333333
CUST01480,Dormant,407,1,682.11,1,1,1,3,0,0,0,0,0,0,0,0,1,No Tier,0.06
CUST01481,Regular Customers,182,4,3016.96,2,3,3,8,1,21.2,0.25,0,0,2,1,3,4,Silver,0.2375
CUST01482,High Value Unhappy,218,5,5965.95,1,4,5,10,1,6.9,0.3,0,0,4,1,5,2,No Tier,0.246
CUST01483,High Value Unhappy,46,9,4372.67,3,5,4,12,2,21.6,-0.57,0,0.2222222222222222,4,0,4,5,Silver,0.28
CUST01484,Regular Customers,171,3,1606.77,2,3,2,7,0,0,0,0,0,0,0,0,3,No Tier,0.27
CUST01485,Regular Customers,129,3,2973.96,2,3,3,8,1,10,-0.77,0,0.3333333333333333,3,1,4,3,No Tier,0.20000000000000004
CUST01486,Regular Customers,108,1,770.52,3,1,1,5,0,0,0,0,0,0,0,0,1,No Tier,0.23
CUST01487,Dormant,292,5,2548.9700000000003,1,4,3,8,2,28.45,-0.61,0,0.2,4,1,5,3,No Tier,0.33599999999999997
CUST01488,Discount Sensitive,93,6,2851.24,3,4,3,10,2,22.55,-0.42,0,0.16666666666666666,8,2,10,5,Gold,0.33
CUST01489,Champions,24,6,6069.19,4,4,5,13,1,45,-1,0,0,0,0,0,4,Silver,0.24333333333333332
CUST01490,High Value Unhappy,182,7,5285.2,2,5,5,12,2,38.6,-1,0,0.14285714285714285,0,0,0,4,Silver,0.25
CUST01491,High Value Unhappy,52,5,5704.9,3,4,5,12,2,17.9,-0.53,1,0,0,0,0,3,Silver,0.184
CUST01492,Champions,8,5,5850.42,5,4,5,14,3,24.133333333333336,-0.173333333,0,0.6,6,0,6,4,Silver,0.11599999999999999
CUST01493,Regular Customers,42,3,2016.38,3,3,2,8,0,0,0,0,0,0,0,0,2,No Tier,0.20333333333333334
CUST01494,Dormant,325,4,1888.54,1,3,2,6,1,31.5,-0.79,0,0,8,1,9,3,No Tier,0.3825
CUST01495,Champions,37,7,4320.469999999999,4,5,4,13,1,8.5,-0.35,0,0,4,0,4,4,Silver,0.25142857142857145
CUST01496,New Customers,15,2,1574.18,5,2,2,9,0,0,0,0,0,7,3,10,2,No Tier,0.42500000000000004
CUST01497,Champions,19,6,3879.41,4,4,4,12,1,11.9,-0.79,0,0.3333333333333333,1,0,1,4,No Tier,0.3566666666666667
CUST01498,Champions,30,8,5154.349999999999,4,5,5,14,1,45.7,-0.56,0,0.125,0,0,0,5,No Tier,0.1925
CUST01499,High Value Unhappy,193,5,4317.6,2,4,4,10,0,0,0,0,0,0,0,0,3,Silver,0.27799999999999997
CUST01500,Champions,22,6,4081.71,4,4,4,12,0,0,0,0,0,4,0,4,2,Silver,0.27499999999999997
CUST01501,Discount Sensitive,126,2,646.4300000000001,2,2,1,5,2,53.45,-0.715,0,0,1,0,1,2,No Tier,0.51
CUST01502,Regular Customers,57,3,1698.54,3,3,2,8,1,28.5,-1,0,0.3333333333333333,6,1,7,2,No Tier,0.24333333333333332
CUST01503,Regular Customers,150,4,2509.01,2,3,3,8,1,10.9,-0.58,1,0.25,0,0,0,2,No Tier,0.23249999999999998
CUST01504,Dormant,212,3,1436.96,1,3,2,6,2,20.6,-0.325,0,0.3333333333333333,4,1,5,3,No Tier,0.31666666666666665
CUST01505,Regular Customers,57,2,1100.77,3,2,1,6,0,0,0,0,0,6,2,8,1,No Tier,0.29500000000000004
CUST01506,Dormant,200,4,2676.48,1,3,3,7,2,20.5,-0.245,0,0,0,0,0,3,Silver,0.235
CUST01507,At Risk,185,5,4142.6,2,4,4,10,2,23.45,-0.52,0,0.2,1,0,1,4,Silver,0.26
CUST01508,Regular Customers,25,2,1347.03,4,2,2,8,0,0,0,0,0,10,4,14,2,Platinum,0.24
CUST01509,Loyal Customers,39,5,2921.37,4,4,3,11,2,53.550000000000004,-1,1,0.2,0,0,0,3,No Tier,0.32399999999999995
CUST01510,Regular Customers,192,2,1667.1,2,2,2,6,0,0,0,0,0,5,2,7,2,No Tier,0.315
CUST01511,High Value Unhappy,52,5,4446.95,3,4,4,11,2,41.7,-0.61,1,0,6,1,7,4,No Tier,0.136
CUST01512,Champions,6,9,7963.07,5,5,5,15,2,20.65,0.23,0,0,3,0,3,6,No Tier,0.31
CUST01513,Discount Sensitive,191,1,1062.28,2,1,1,4,0,0,0,0,0,0,0,0,1,No Tier,0.41
CUST01514,Regular Customers,4,4,1891.2,5,3,2,10,0,0,0,0,0,6,3,9,3,No Tier,0.225
CUST01515,Champions,37,7,5880.29,4,5,5,14,0,0,0,0,0,0,0,0,3,No Tier,0.23285714285714287
CUST01516,Dormant,232,1,421.68,1,1,1,3,1,22.9,0.37,0,0,5,2,7,1,No Tier,0.41
CUST01517,Regular Customers,147,4,1921.46,2,3,2,7,2,16.65,-0.46,0,0.25,4,0,4,3,Platinum,0.2825
CUST01518,Dormant,545,1,569.86,1,1,1,3,0,0,0,0,0,0,0,0,1,No Tier,0.26
CUST01519,Champions,38,6,5143.28,4,4,5,13,0,0,0,0,0,0,0,0,5,No Tier,0.21833333333333335
CUST01520,New Customers,16,2,921.8499999999999,5,2,1,8,0,0,0,0,0,0,0,0,2,No Tier,0.12
CUST01521,Regular Customers,13,3,1626.35,5,3,2,10,0,0,0,0,0,0,0,0,3,No Tier,0.16666666666666666
CUST01522,Discount Sensitive,128,1,882.29,2,1,1,4,0,0,0,0,0,5,1,6,1,No Tier,0.33
CUST01523,Champions,34,6,4534.55,4,4,4,12,1,1,0.29,0,0.16666666666666666,4,1,5,4,No Tier,0.3566666666666667
CUST01524,Regular Customers,33,2,2947.84,4,2,3,9,1,40.1,-0.18,0,0,2,1,3,2,No Tier,0.04
CUST01525,Loyal Customers,10,5,2503.9199999999996,5,4,3,12,0,0,0,0,0,0,0,0,4,No Tier,0.3
CUST01526,Champions,19,5,4209.43,4,4,4,12,2,36.25,-1,0,0.2,5,2,7,4,Silver,0.248
CUST01527,Dormant,386,3,2802.84,1,3,3,7,0,0,0,0,0,3,1,4,2,No Tier,0.36333333333333334
CUST01528,Discount Sensitive,165,1,424.84,2,1,1,4,1,17.3,-0.59,0,0,0,0,0,1,Gold,0.55
CUST01529,Dormant,254,1,1455.91,1,1,2,4,0,0,0,0,0,0,0,0,1,No Tier,0.28
CUST01530,At Risk,242,5,4146.860000000001,1,4,4,9,2,33.15,-0.92,0,0.2,6,2,8,4,Silver,0.28200000000000003
CUST01531,Dormant,282,2,1077.94,1,2,1,4,2,17.8,-0.665,0,0.5,4,1,5,2,No Tier,0.37
CUST01532,Dormant,219,6,2788.44,1,4,3,8,1,29.9,-0.59,0,0,3,1,4,3,Platinum,0.23666666666666666
CUST01533,Dormant,227,1,697.43,1,1,1,3,0,0,0,0,0,3,0,3,1,Silver,0.21
CUST01534,Regular Customers,9,4,2557.49,5,3,3,11,0,0,0,0,0,1,0,1,3,No Tier,0.2275
CUST01535,Discount Sensitive,58,9,3967.66,3,5,4,12,2,22.5,-0.085,1,0.2222222222222222,8,4,12,4,Silver,0.3488888888888889
CUST01536,Discount Sensitive,26,2,1335.29,4,2,2,8,1,42.3,-0.21,1,0,0,0,0,2,No Tier,0.385
CUST01537,Regular Customers,183,1,355.81,2,1,1,4,0,0,0,0,0,0,0,0,1,No Tier,0.32
CUST01538,New Customers,11,2,811.26,5,2,1,8,0,0,0,0,0,3,1,4,2,No Tier,0.345
CUST01539,Dormant,218,1,643.65,1,1,1,3,1,17.4,-0.27,0,0,3,0,3,1,Silver,0.27
CUST01540,Dormant,255,3,2546.85,1,3,3,7,1,25.2,-0.82,0,0.3333333333333333,4,1,5,1,Silver,0.36333333333333334
CUST01541,New Customers,0,2,962.55,5,2,1,8,0,0,0,0,0,1,0,1,2,No Tier,0.32999999999999996
CUST01542,Discount Sensitive,16,4,2775.17,5,3,3,11,0,0,0,0,0.25,1,0,1,3,No Tier,0.33499999999999996
CUST01543,Regular Customers,191,1,1270.64,2,1,2,5,0,0,0,0,0,7,2,9,1,Silver,0.3
CUST01544,Champions,32,11,6887,4,5,5,14,4,30.25,-0.7975,2,0.2727272727272727,4,2,6,5,No Tier,0.3718181818181818
CUST01545,Regular Customers,166,2,1091.81,2,2,1,5,0,0,0,0,0,2,0,2,2,Gold,0.315
CUST01546,Discount Sensitive,9,6,2958.95,5,4,3,12,2,8.45,-0.445,2,0,6,1,7,4,No Tier,0.3566666666666667
CUST01547,High Value Unhappy,159,9,7802.05,2,5,5,12,3,26.46666666666667,-0.66,0,0.1111111111111111,3,1,4,2,Silver,0.19666666666666666
CUST01548,Champions,39,7,3574.6,4,5,4,13,1,25.3,-1,0,0.14285714285714285,0,0,0,5,No Tier,0.30142857142857143
CUST01549,At Risk,227,3,3126.75,1,3,4,8,1,6.9,0.37,0,0,0,0,0,2,No Tier,0.19666666666666666
CUST01550,Regular Customers,169,4,1841.6,2,3,2,7,0,0,0,0,0,4,0,4,2,No Tier,0.27
CUST01551,Regular Customers,44,2,1853.7799999999997,3,2,2,7,0,0,0,0,0,0,0,0,2,No Tier,0.32999999999999996
CUST01552,Loyal Customers,168,5,2594.91,2,4,3,9,0,0,0,0,0,0,0,0,3,Silver,0.296
CUST01553,Dormant,213,1,381.8,1,1,1,3,0,0,0,0,0,3,1,4,1,Silver,0.25
CUST01554,Champions,12,5,4601.29,5,4,4,13,1,28.6,-0.02,0,0,3,1,4,4,No Tier,0.242
CUST01555,Regular Customers,15,4,2401.76,5,3,3,11,1,48.7,-0.96,0,0,5,2,7,2,No Tier,0.2275
CUST01556,Champions,37,5,3783.21,4,4,4,12,0,0,0,0,0,5,2,7,4,No Tier,0.22400000000000003
CUST01557,Regular Customers,48,4,1918.1799999999998,3,3,2,8,0,0,0,0,0,2,0,2,3,No Tier,0.195
CUST01558,Dormant,270,3,2406.87,1,3,3,7,1,29.9,-1,0,0,0,0,0,3,No Tier,0.3
CUST01559,High Value Unhappy,153,8,5817.8,2,5,5,12,3,25.7,-0.12,1,0.125,5,2,7,4,No Tier,0.28375
CUST01560,Champions,21,5,3607.51,4,4,4,12,1,20.1,-1,0,0.2,5,2,7,3,No Tier,0.28200000000000003
CUST01561,Dormant,213,1,567.89,1,1,1,3,0,0,0,0,0,6,3,9,1,No Tier,0.21
CUST01562,Regular Customers,49,4,2620.94,3,3,3,9,1,37.4,-0.77,0,0.25,0,0,0,3,Silver,0.265
CUST01563,Regular Customers,80,2,1279.74,3,2,2,7,1,29,-0.99,0,0.5,0,0,0,1,No Tier,0.07
CUST01564,Dormant,296,2,1155.5900000000001,1,2,1,4,0,0,0,0,0,4,0,4,2,Silver,0.32999999999999996
CUST01565,Regular Customers,25,4,3451.03,4,3,4,11,0,0,0,0,0,2,1,3,3,Silver,0.15
CUST01566,Regular Customers,45,2,2075.66,3,2,2,7,0,0,0,0,0,0,0,0,2,Silver,0.285
CUST01567,Dormant,405,2,1423.0500000000002,1,2,2,5,0,0,0,0,0,4,1,5,1,Silver,0.19
CUST01568,Dormant,238,2,1002.8800000000001,1,2,1,4,1,26.8,-0.62,1,0,2,0,2,2,No Tier,0.315
CUST01569,Champions,16,6,4032.73,5,4,4,13,0,0,0,0,0,0,0,0,3,Platinum,0.225
CUST01570,Dormant,204,2,551.3299999999999,1,2,1,4,0,0,0,0,0,3,0,3,2,Silver,0.41000000000000003
CUST01571,High Value Unhappy,313,5,4663.12,1,4,4,9,2,37.75,-0.86,1,0,3,1,4,3,No Tier,0.352
CUST01572,Dormant,287,1,1048.29,1,1,1,3,1,26.4,0.07,0,0,4,1,5,1,Platinum,0.31
CUST01573,Champions,13,8,6524.17,5,5,5,15,2,32.55,-0.48,0,0,0,0,0,4,No Tier,0.27
CUST01574,Dormant,221,3,2673.15,1,3,3,7,0,0,0,0,0,2,1,3,3,No Tier,0.31
CUST01575,High Value Unhappy,225,3,4439.9800000000005,1,3,4,8,2,27.95,-0.495,1,0,1,0,1,3,No Tier,0.16333333333333333
CUST01576,Regular Customers,142,2,2235.15,2,2,3,7,1,18.9,-1,0,0.5,2,0,2,2,Silver,0.275
CUST01577,Discount Sensitive,167,1,343.71,2,1,1,4,1,30.4,-1,0,1,0,0,0,1,Silver,0.42
CUST01578,New Customers,9,2,2673.95,5,2,3,10,0,0,0,0,0,7,3,10,2,No Tier,0.105
CUST01579,High Value Unhappy,105,8,6050.82,3,5,5,13,1,1,0.3,0,0,2,1,3,4,Silver,0.2625
CUST01580,Regular Customers,56,3,1994.2,3,3,2,8,0,0,0,0,0,7,1,8,2,No Tier,0.26
CUST01581,Champions,5,14,10443.380000000001,5,5,5,15,5,21.78,-0.15,0,0.14285714285714285,0,0,0,5,No Tier,0.2557142857142857
CUST01582,Champions,2,8,4731.45,5,5,4,14,2,19.45,-0.56,1,0.25,2,1,3,4,No Tier,0.28
CUST01583,Dormant,321,3,1979.92,1,3,2,6,0,0,0,0,0,5,2,7,2,Silver,0.33666666666666667
CUST01584,Champions,32,6,10939.56,4,4,5,13,0,0,0,0,0,1,0,1,4,No Tier,0.29
CUST01585,Regular Customers,83,1,327.29,3,1,1,5,0,0,0,0,0,7,0,7,1,No Tier,0.32
CUST01586,Regular Customers,37,2,2246.2200000000003,4,2,3,9,1,11,-0.74,0,0,5,1,6,2,No Tier,0.195
CUST01587,At Risk,189,5,3345.9300000000003,2,4,4,10,2,37.75,-0.585,2,0.2,0,0,0,4,No Tier,0.314
CUST01588,At Risk,205,4,3378.07,1,3,4,8,1,14.6,-1,0,0,0,0,0,3,Silver,0.1775
CUST01589,Dormant,207,2,883.23,1,2,1,4,0,0,0,0,0,2,0,2,1,No Tier,0.26
CUST01590,Regular Customers,189,2,1250.94,2,2,2,6,0,0,0,0,0,4,0,4,2,No Tier,0.19
CUST01591,Regular Customers,196,3,2829.57,2,3,3,8,2,31.7,-0.2,0,0.3333333333333333,0,0,0,2,No Tier,0.23666666666666666
CUST01592,Regular Customers,18,2,909.89,4,2,1,7,0,0,0,0,0.5,3,0,3,2,Silver,0.22
CUST01593,Regular Customers,90,1,675.24,3,1,1,5,0,0,0,0,0,7,2,9,1,No Tier,0.24
CUST01594,Champions,12,6,3131.56,5,4,4,13,1,1,0.46,0,0.16666666666666666,5,0,5,3,Gold,0.25666666666666665
CUST01595,Regular Customers,32,4,1975.6599999999999,4,3,2,9,0,0,0,0,0,5,1,6,2,No Tier,0.3125
CUST01596,Champions,20,7,5339.889999999999,4,5,5,14,1,1.9,-0.19,0,0.14285714285714285,2,1,3,3,No Tier,0.27714285714285714
CUST01597,Discount Sensitive,50,7,3606.2200000000003,3,5,4,12,2,29.15,-0.3,1,0.14285714285714285,0,0,0,4,Silver,0.3457142857142857
CUST01598,Regular Customers,16,4,1821.96,5,3,2,10,0,0,0,0,0,4,2,6,4,Silver,0.215
CUST01599,Regular Customers,142,3,1748.0800000000002,2,3,2,7,0,0,0,0,0,4,2,6,3,No Tier,0.18333333333333335
CUST01600,Discount Sensitive,60,1,657.78,3,1,1,5,0,0,0,0,0,0,0,0,1,No Tier,0.43
CUST01601,High Value Unhappy,50,7,6554.65,3,5,5,13,2,14.75,-0.04,0,0,3,0,3,4,Gold,0.2942857142857143
CUST01602,Champions,11,5,3517.8100000000004,5,4,4,13,1,24,-0.27,0,0,3,1,4,3,Gold,0.366
CUST01603,Dormant,226,4,2882.1099999999997,1,3,3,7,1,10,-0.79,0,0.25,0,0,0,3,Silver,0.1875
CUST01604,Loyal Customers,38,7,2918.56,4,5,3,12,2,38.4,-0.725,1,0,5,1,6,3,Silver,0.32
CUST01605,Regular Customers,53,2,1483,3,2,2,7,0,0,0,0,0,0,0,0,2,No Tier,0.275
CUST01606,Dormant,240,1,282.09,1,1,1,3,1,29.7,-0.44,0,0,0,0,0,1,Silver,0.45
CUST01607,Dormant,215,1,1515.3,1,1,2,4,0,0,0,0,0,0,0,0,1,No Tier,0.23
CUST01608,Discount Sensitive,4,4,2151.46,5,3,3,11,0,0,0,0,0,4,2,6,4,No Tier,0.335
CUST01609,Discount Sensitive,129,3,1380.23,2,3,2,7,2,22.55,0.14,0,0,2,0,2,3,No Tier,0.4066666666666667
CUST01610,Champions,7,6,4365.28,5,4,4,13,2,26.799999999999997,-0.545,1,0.16666666666666666,5,2,7,3,No Tier,0.2816666666666667
CUST01611,Champions,32,7,3432.4,4,5,4,13,2,23.7,-0.59,0,0,8,3,11,4,Gold,0.3485714285714286
CUST01612,Dormant,343,1,725.09,1,1,1,3,0,0,0,0,0,0,0,0,1,No Tier,0.43
CUST01613,Dormant,315,2,1983.37,1,2,2,5,0,0,0,0,0,2,1,3,2,No Tier,0.16
CUST01614,Champions,16,12,7790.98,5,5,5,15,3,17.333333333333332,-0.336666667,0,0.083333333,0,0,0,6,No Tier,0.2808333333333333
CUST01615,Regular Customers,40,4,2580.1400000000003,4,3,3,10,1,1,-0.56,0,0,0,0,0,4,No Tier,0.27
CUST01616,High Value Unhappy,220,6,4472.110000000001,1,4,4,9,2,29.65,-0.36,0,0.16666666666666666,6,2,8,4,No Tier,0.3216666666666667
CUST01617,At Risk,131,4,3694.23,2,3,4,9,2,10.7,-0.065,0,0.25,0,0,0,4,Silver,0.2525
CUST01618,At Risk,144,6,4011.61,2,4,4,10,0,0,0,0,0,0,0,0,4,Silver,0.215
CUST01619,Discount Sensitive,23,5,3063.82,4,4,3,11,0,0,0,0,0,3,1,4,5,No Tier,0.33199999999999996
CUST01620,Champions,37,7,4320.45,4,5,4,13,0,0,0,0,0.14285714285714285,7,1,8,4,No Tier,0.2542857142857143
CUST01621,Champions,4,9,5149.33,5,5,5,15,1,20.6,-0.18,1,0,6,3,9,3,Silver,0.24777777777777776
CUST01622,Loyal Customers,47,8,4147.12,3,5,4,12,2,28.9,-0.375,1,0,5,2,7,3,No Tier,0.26125000000000004
CUST01623,Dormant,419,2,1834.9099999999999,1,2,2,5,0,0,0,0,0,6,0,6,1,No Tier,0.32
CUST01624,Loyal Customers,52,6,3439.3,3,4,4,11,1,25,-1,0,0.3333333333333333,0,0,0,3,Silver,0.2333333333333333
CUST01625,Regular Customers,59,4,2731.9700000000003,3,3,3,9,1,1.5,0.26,0,0,3,1,4,3,Silver,0.2475
CUST01626,Discount Sensitive,88,4,2267.6099999999997,3,3,3,9,0,0,0,0,0,0,0,0,4,Silver,0.34750000000000003
CUST01627,Dormant,355,4,2804.23,1,3,3,7,0,0,0,0,0,2,0,2,2,No Tier,0.34750000000000003
CUST01628,Dormant,240,3,1760.35,1,3,2,6,1,25.2,-0.66,0,0.3333333333333333,0,0,0,2,Silver,0.3433333333333333
CUST01629,Regular Customers,141,2,1120,2,2,1,5,1,22.2,0.01,0,0,0,0,0,2,Silver,0.295
CUST01630,Champions,4,10,8489.73,5,5,5,15,1,28.8,-0.73,0,0.1,4,1,5,4,No Tier,0.22400000000000003
CUST01631,High Value Unhappy,52,7,5285.04,3,5,5,13,1,10.2,0.21,0,0,4,1,5,5,Gold,0.25
